"Country","Country_Code","Indicator","Series_Code","Value","Year","Period"
"Czechia","CZE","Account (% age 15+)","account.t.d",80.99,2017,"Pre-COVID"
"Czechia","CZE","Account (% age 15+)","account.t.d",94.94,2021,"Post-COVID"
"Czechia","CZE","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Czechia","CZE","Account, female (% age 15+)","account.t.d.1",80.51,2011,"Pre-COVID"
"Czechia","CZE","Account, female (% age 15+)","account.t.d.1",79.37,2014,"Pre-COVID"
"Czechia","CZE","Account, female (% age 15+)","account.t.d.1",78.58,2017,"Pre-COVID"
"Czechia","CZE","Account, female (% age 15+)","account.t.d.1",93.44,2021,"Post-COVID"
"Czechia","CZE","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Czechia","CZE","Account, male (% age 15+)","account.t.d.2",80.8,2011,"Pre-COVID"
"Czechia","CZE","Account, male (% age 15+)","account.t.d.2",85.16,2014,"Pre-COVID"
"Czechia","CZE","Account, male (% age 15+)","account.t.d.2",83.58,2017,"Pre-COVID"
"Czechia","CZE","Account, male (% age 15+)","account.t.d.2",96.48,2021,"Post-COVID"
"Czechia","CZE","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Czechia","CZE","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Czechia","CZE","Borrowed any money (% age 15+)","borrow.any",42.18,2014,"Pre-COVID"
"Czechia","CZE","Borrowed any money (% age 15+)","borrow.any",39.26,2017,"Pre-COVID"
"Czechia","CZE","Borrowed any money (% age 15+)","borrow.any",41.61,2021,"Post-COVID"
"Czechia","CZE","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Czechia","CZE","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Czechia","CZE","Made a digital payment (% age 15+)","g20.made.t.d",73.31,2014,"Pre-COVID"
"Czechia","CZE","Made a digital payment (% age 15+)","g20.made.t.d",76.4,2017,"Pre-COVID"
"Czechia","CZE","Made a digital payment (% age 15+)","g20.made.t.d",93.1,2021,"Post-COVID"
"Czechia","CZE","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Czechia","CZE","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Czechia","CZE","Saved any money (% age 15+)","save.any",62.63,2014,"Pre-COVID"
"Czechia","CZE","Saved any money (% age 15+)","save.any",67.32,2017,"Pre-COVID"
"Czechia","CZE","Saved any money (% age 15+)","save.any",81.82,2021,"Post-COVID"
"Czechia","CZE","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Denmark","DNK","Account (% age 15+)","account.t.d",99.74,2011,"Pre-COVID"
"Denmark","DNK","Account (% age 15+)","account.t.d",100,2014,"Pre-COVID"
"Denmark","DNK","Account (% age 15+)","account.t.d",99.92,2017,"Pre-COVID"
"Denmark","DNK","Account (% age 15+)","account.t.d",100,2021,"Post-COVID"
"Denmark","DNK","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Denmark","DNK","Account, female (% age 15+)","account.t.d.1",99.5,2011,"Pre-COVID"
"Denmark","DNK","Account, female (% age 15+)","account.t.d.1",100,2014,"Pre-COVID"
"Denmark","DNK","Account, female (% age 15+)","account.t.d.1",100,2017,"Pre-COVID"
"Denmark","DNK","Account, female (% age 15+)","account.t.d.1",100,2021,"Post-COVID"
"Denmark","DNK","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Denmark","DNK","Account, male (% age 15+)","account.t.d.2",100,2011,"Pre-COVID"
"Denmark","DNK","Account, male (% age 15+)","account.t.d.2",100,2014,"Pre-COVID"
"Denmark","DNK","Account, male (% age 15+)","account.t.d.2",99.83,2017,"Pre-COVID"
"Denmark","DNK","Account, male (% age 15+)","account.t.d.2",100,2021,"Post-COVID"
"Denmark","DNK","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Denmark","DNK","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Denmark","DNK","Borrowed any money (% age 15+)","borrow.any",52.55,2014,"Pre-COVID"
"Denmark","DNK","Borrowed any money (% age 15+)","borrow.any",53.48,2017,"Pre-COVID"
"Denmark","DNK","Borrowed any money (% age 15+)","borrow.any",62.55,2021,"Post-COVID"
"Denmark","DNK","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Denmark","DNK","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Denmark","DNK","Made a digital payment (% age 15+)","g20.made.t.d",98.12,2014,"Pre-COVID"
"Denmark","DNK","Made a digital payment (% age 15+)","g20.made.t.d",98.49,2017,"Pre-COVID"
"Denmark","DNK","Made a digital payment (% age 15+)","g20.made.t.d",99.93,2021,"Post-COVID"
"Denmark","DNK","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Denmark","DNK","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Denmark","DNK","Saved any money (% age 15+)","save.any",81.17,2014,"Pre-COVID"
"Denmark","DNK","Saved any money (% age 15+)","save.any",79.87,2017,"Pre-COVID"
"Denmark","DNK","Saved any money (% age 15+)","save.any",84.57,2021,"Post-COVID"
"Denmark","DNK","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Djibouti","DJI","Account (% age 15+)","account.t.d",12.27,2011,"Pre-COVID"
"Djibouti","DJI","Account (% age 15+)","account.t.d",NA,2014,"Pre-COVID"
"Djibouti","DJI","Account (% age 15+)","account.t.d",NA,2017,"Pre-COVID"
"Djibouti","DJI","Account (% age 15+)","account.t.d",NA,2021,"Post-COVID"
"Djibouti","DJI","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Djibouti","DJI","Account, female (% age 15+)","account.t.d.1",8.76,2011,"Pre-COVID"
"Djibouti","DJI","Account, female (% age 15+)","account.t.d.1",NA,2014,"Pre-COVID"
"Djibouti","DJI","Account, female (% age 15+)","account.t.d.1",NA,2017,"Pre-COVID"
"Djibouti","DJI","Account, female (% age 15+)","account.t.d.1",NA,2021,"Post-COVID"
"Djibouti","DJI","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Djibouti","DJI","Account, male (% age 15+)","account.t.d.2",16.63,2011,"Pre-COVID"
"Djibouti","DJI","Account, male (% age 15+)","account.t.d.2",NA,2014,"Pre-COVID"
"Djibouti","DJI","Account, male (% age 15+)","account.t.d.2",NA,2017,"Pre-COVID"
"Djibouti","DJI","Account, male (% age 15+)","account.t.d.2",NA,2021,"Post-COVID"
"Djibouti","DJI","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Djibouti","DJI","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Djibouti","DJI","Borrowed any money (% age 15+)","borrow.any",NA,2014,"Pre-COVID"
"Djibouti","DJI","Borrowed any money (% age 15+)","borrow.any",NA,2017,"Pre-COVID"
"Djibouti","DJI","Borrowed any money (% age 15+)","borrow.any",NA,2021,"Post-COVID"
"Djibouti","DJI","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Djibouti","DJI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Djibouti","DJI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014,"Pre-COVID"
"Djibouti","DJI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2017,"Pre-COVID"
"Djibouti","DJI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021,"Post-COVID"
"Djibouti","DJI","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Djibouti","DJI","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Djibouti","DJI","Saved any money (% age 15+)","save.any",NA,2014,"Pre-COVID"
"Djibouti","DJI","Saved any money (% age 15+)","save.any",NA,2017,"Pre-COVID"
"Djibouti","DJI","Saved any money (% age 15+)","save.any",NA,2021,"Post-COVID"
"Djibouti","DJI","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Dominican Republic","DOM","Account (% age 15+)","account.t.d",38.2,2011,"Pre-COVID"
"Dominican Republic","DOM","Account (% age 15+)","account.t.d",54.09,2014,"Pre-COVID"
"Dominican Republic","DOM","Account (% age 15+)","account.t.d",56.24,2017,"Pre-COVID"
"Dominican Republic","DOM","Account (% age 15+)","account.t.d",51.3,2021,"Post-COVID"
"Dominican Republic","DOM","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Dominican Republic","DOM","Account, female (% age 15+)","account.t.d.1",37.38,2011,"Pre-COVID"
"Dominican Republic","DOM","Account, female (% age 15+)","account.t.d.1",55.95,2014,"Pre-COVID"
"Dominican Republic","DOM","Account, female (% age 15+)","account.t.d.1",54.14,2017,"Pre-COVID"
"Dominican Republic","DOM","Account, female (% age 15+)","account.t.d.1",48.96,2021,"Post-COVID"
"Dominican Republic","DOM","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Dominican Republic","DOM","Account, male (% age 15+)","account.t.d.2",39.18,2011,"Pre-COVID"
"Dominican Republic","DOM","Account, male (% age 15+)","account.t.d.2",52.19,2014,"Pre-COVID"
"Dominican Republic","DOM","Account, male (% age 15+)","account.t.d.2",58.36,2017,"Pre-COVID"
"Dominican Republic","DOM","Account, male (% age 15+)","account.t.d.2",53.7,2021,"Post-COVID"
"Dominican Republic","DOM","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Dominican Republic","DOM","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Dominican Republic","DOM","Borrowed any money (% age 15+)","borrow.any",55.86,2014,"Pre-COVID"
"Dominican Republic","DOM","Borrowed any money (% age 15+)","borrow.any",51.13,2017,"Pre-COVID"
"Dominican Republic","DOM","Borrowed any money (% age 15+)","borrow.any",45.09,2021,"Post-COVID"
"Dominican Republic","DOM","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Dominican Republic","DOM","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Dominican Republic","DOM","Made a digital payment (% age 15+)","g20.made.t.d",22.23,2014,"Pre-COVID"
"Dominican Republic","DOM","Made a digital payment (% age 15+)","g20.made.t.d",33.22,2017,"Pre-COVID"
"Dominican Republic","DOM","Made a digital payment (% age 15+)","g20.made.t.d",26.43,2021,"Post-COVID"
"Dominican Republic","DOM","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Dominican Republic","DOM","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Dominican Republic","DOM","Saved any money (% age 15+)","save.any",57.26,2014,"Pre-COVID"
"Dominican Republic","DOM","Saved any money (% age 15+)","save.any",51.89,2017,"Pre-COVID"
"Dominican Republic","DOM","Saved any money (% age 15+)","save.any",37.52,2021,"Post-COVID"
"Dominican Republic","DOM","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Ecuador","ECU","Account (% age 15+)","account.t.d",36.74,2011,"Pre-COVID"
"Ecuador","ECU","Account (% age 15+)","account.t.d",46.21,2014,"Pre-COVID"
"Ecuador","ECU","Account (% age 15+)","account.t.d",51.25,2017,"Pre-COVID"
"Ecuador","ECU","Account (% age 15+)","account.t.d",64.18,2021,"Post-COVID"
"Ecuador","ECU","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Ecuador","ECU","Account, female (% age 15+)","account.t.d.1",33.16,2011,"Pre-COVID"
"Ecuador","ECU","Account, female (% age 15+)","account.t.d.1",40.82,2014,"Pre-COVID"
"Ecuador","ECU","Account, female (% age 15+)","account.t.d.1",42.61,2017,"Pre-COVID"
"Ecuador","ECU","Account, female (% age 15+)","account.t.d.1",57.95,2021,"Post-COVID"
"Ecuador","ECU","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Ecuador","ECU","Account, male (% age 15+)","account.t.d.2",40.46,2011,"Pre-COVID"
"Ecuador","ECU","Account, male (% age 15+)","account.t.d.2",51.87,2014,"Pre-COVID"
"Ecuador","ECU","Account, male (% age 15+)","account.t.d.2",60.24,2017,"Pre-COVID"
"Ecuador","ECU","Account, male (% age 15+)","account.t.d.2",70.59,2021,"Post-COVID"
"Ecuador","ECU","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Ecuador","ECU","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Ecuador","ECU","Borrowed any money (% age 15+)","borrow.any",25.64,2014,"Pre-COVID"
"Ecuador","ECU","Borrowed any money (% age 15+)","borrow.any",31.93,2017,"Pre-COVID"
"Ecuador","ECU","Borrowed any money (% age 15+)","borrow.any",47.1,2021,"Post-COVID"
"Ecuador","ECU","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Ecuador","ECU","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Ecuador","ECU","Made a digital payment (% age 15+)","g20.made.t.d",15.89,2014,"Pre-COVID"
"Ecuador","ECU","Made a digital payment (% age 15+)","g20.made.t.d",22.03,2017,"Pre-COVID"
"Ecuador","ECU","Made a digital payment (% age 15+)","g20.made.t.d",39.86,2021,"Post-COVID"
"Ecuador","ECU","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Ecuador","ECU","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Ecuador","ECU","Saved any money (% age 15+)","save.any",32.08,2014,"Pre-COVID"
"Ecuador","ECU","Saved any money (% age 15+)","save.any",33.91,2017,"Pre-COVID"
"Ecuador","ECU","Saved any money (% age 15+)","save.any",38.82,2021,"Post-COVID"
"Ecuador","ECU","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Egypt, Arab Rep.","EGY","Account (% age 15+)","account.t.d",9.72,2011,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account (% age 15+)","account.t.d",14.13,2014,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account (% age 15+)","account.t.d",32.78,2017,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account (% age 15+)","account.t.d",27.44,2021,"Post-COVID"
"Egypt, Arab Rep.","EGY","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Egypt, Arab Rep.","EGY","Account, female (% age 15+)","account.t.d.1",6.52,2011,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account, female (% age 15+)","account.t.d.1",9.31,2014,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account, female (% age 15+)","account.t.d.1",26.99,2017,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account, female (% age 15+)","account.t.d.1",24.2,2021,"Post-COVID"
"Egypt, Arab Rep.","EGY","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Egypt, Arab Rep.","EGY","Account, male (% age 15+)","account.t.d.2",12.81,2011,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account, male (% age 15+)","account.t.d.2",18.76,2014,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account, male (% age 15+)","account.t.d.2",38.65,2017,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Account, male (% age 15+)","account.t.d.2",30.57,2021,"Post-COVID"
"Egypt, Arab Rep.","EGY","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Egypt, Arab Rep.","EGY","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Borrowed any money (% age 15+)","borrow.any",35.15,2014,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Borrowed any money (% age 15+)","borrow.any",49.06,2017,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Borrowed any money (% age 15+)","borrow.any",46.44,2021,"Post-COVID"
"Egypt, Arab Rep.","EGY","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Egypt, Arab Rep.","EGY","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Made a digital payment (% age 15+)","g20.made.t.d",5.36,2014,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Made a digital payment (% age 15+)","g20.made.t.d",5.88,2017,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Made a digital payment (% age 15+)","g20.made.t.d",8.2,2021,"Post-COVID"
"Egypt, Arab Rep.","EGY","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Egypt, Arab Rep.","EGY","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Saved any money (% age 15+)","save.any",25.93,2014,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Saved any money (% age 15+)","save.any",30.64,2017,"Pre-COVID"
"Egypt, Arab Rep.","EGY","Saved any money (% age 15+)","save.any",20.79,2021,"Post-COVID"
"Egypt, Arab Rep.","EGY","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"El Salvador","SLV","Account (% age 15+)","account.t.d",13.76,2011,"Pre-COVID"
"El Salvador","SLV","Account (% age 15+)","account.t.d",36.72,2014,"Pre-COVID"
"El Salvador","SLV","Account (% age 15+)","account.t.d",30.35,2017,"Pre-COVID"
"El Salvador","SLV","Account (% age 15+)","account.t.d",35.85,2021,"Post-COVID"
"El Salvador","SLV","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"El Salvador","SLV","Account, female (% age 15+)","account.t.d.1",10.13,2011,"Pre-COVID"
"El Salvador","SLV","Account, female (% age 15+)","account.t.d.1",31.91,2014,"Pre-COVID"
"El Salvador","SLV","Account, female (% age 15+)","account.t.d.1",24.38,2017,"Pre-COVID"
"El Salvador","SLV","Account, female (% age 15+)","account.t.d.1",29.23,2021,"Post-COVID"
"El Salvador","SLV","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"El Salvador","SLV","Account, male (% age 15+)","account.t.d.2",17.62,2011,"Pre-COVID"
"El Salvador","SLV","Account, male (% age 15+)","account.t.d.2",41.87,2014,"Pre-COVID"
"El Salvador","SLV","Account, male (% age 15+)","account.t.d.2",37.58,2017,"Pre-COVID"
"El Salvador","SLV","Account, male (% age 15+)","account.t.d.2",44.8,2021,"Post-COVID"
"El Salvador","SLV","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"El Salvador","SLV","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"El Salvador","SLV","Borrowed any money (% age 15+)","borrow.any",45.67,2014,"Pre-COVID"
"El Salvador","SLV","Borrowed any money (% age 15+)","borrow.any",22.59,2017,"Pre-COVID"
"El Salvador","SLV","Borrowed any money (% age 15+)","borrow.any",29.81,2021,"Post-COVID"
"El Salvador","SLV","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"El Salvador","SLV","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"El Salvador","SLV","Made a digital payment (% age 15+)","g20.made.t.d",21.34,2014,"Pre-COVID"
"El Salvador","SLV","Made a digital payment (% age 15+)","g20.made.t.d",18.25,2017,"Pre-COVID"
"El Salvador","SLV","Made a digital payment (% age 15+)","g20.made.t.d",18.48,2021,"Post-COVID"
"El Salvador","SLV","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"El Salvador","SLV","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"El Salvador","SLV","Saved any money (% age 15+)","save.any",57.54,2014,"Pre-COVID"
"El Salvador","SLV","Saved any money (% age 15+)","save.any",37.93,2017,"Pre-COVID"
"El Salvador","SLV","Saved any money (% age 15+)","save.any",38.35,2021,"Post-COVID"
"El Salvador","SLV","Saved any money (% age 15+)","save.any",NA,2022,"Post-COVID"
"Estonia","EST","Account (% age 15+)","account.t.d",96.82,2011,"Pre-COVID"
"Estonia","EST","Account (% age 15+)","account.t.d",97.67,2014,"Pre-COVID"
"Estonia","EST","Account (% age 15+)","account.t.d",97.99,2017,"Pre-COVID"
"Estonia","EST","Account (% age 15+)","account.t.d",99.38,2021,"Post-COVID"
"Estonia","EST","Account (% age 15+)","account.t.d",NA,2022,"Post-COVID"
"Estonia","EST","Account, female (% age 15+)","account.t.d.1",97.26,2011,"Pre-COVID"
"Estonia","EST","Account, female (% age 15+)","account.t.d.1",97.47,2014,"Pre-COVID"
"Estonia","EST","Account, female (% age 15+)","account.t.d.1",98.38,2017,"Pre-COVID"
"Estonia","EST","Account, female (% age 15+)","account.t.d.1",99.6,2021,"Post-COVID"
"Estonia","EST","Account, female (% age 15+)","account.t.d.1",NA,2022,"Post-COVID"
"Estonia","EST","Account, male (% age 15+)","account.t.d.2",96.29,2011,"Pre-COVID"
"Estonia","EST","Account, male (% age 15+)","account.t.d.2",97.92,2014,"Pre-COVID"
"Estonia","EST","Account, male (% age 15+)","account.t.d.2",97.55,2017,"Pre-COVID"
"Estonia","EST","Account, male (% age 15+)","account.t.d.2",99.12,2021,"Post-COVID"
"Estonia","EST","Account, male (% age 15+)","account.t.d.2",NA,2022,"Post-COVID"
"Estonia","EST","Borrowed any money (% age 15+)","borrow.any",NA,2011,"Pre-COVID"
"Estonia","EST","Borrowed any money (% age 15+)","borrow.any",48.56,2014,"Pre-COVID"
"Estonia","EST","Borrowed any money (% age 15+)","borrow.any",39.69,2017,"Pre-COVID"
"Estonia","EST","Borrowed any money (% age 15+)","borrow.any",46.83,2021,"Post-COVID"
"Estonia","EST","Borrowed any money (% age 15+)","borrow.any",NA,2022,"Post-COVID"
"Estonia","EST","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011,"Pre-COVID"
"Estonia","EST","Made a digital payment (% age 15+)","g20.made.t.d",94.21,2014,"Pre-COVID"
"Estonia","EST","Made a digital payment (% age 15+)","g20.made.t.d",94.37,2017,"Pre-COVID"
"Estonia","EST","Made a digital payment (% age 15+)","g20.made.t.d",97.72,2021,"Post-COVID"
"Estonia","EST","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022,"Post-COVID"
"Estonia","EST","Saved any money (% age 15+)","save.any",NA,2011,"Pre-COVID"
"Estonia","EST","Saved any money (% age 15+)","save.any",51.76,2014,"Pre-COVID"
"Estonia","EST","Saved any money (% age 15+)","save.any",67.26,2017,"Pre-COVID"
