"Country","Country_Code","Indicator","Series_Code","Value","Year"
"Estonia","EST","Saved any money (% age 15+)","save.any",77.77,2021
"Estonia","EST","Saved any money (% age 15+)","save.any",NA,2022
"Eswatini","SWZ","Account (% age 15+)","account.t.d",28.57,2011
"Eswatini","SWZ","Account (% age 15+)","account.t.d",NA,2014
"Eswatini","SWZ","Account (% age 15+)","account.t.d",NA,2017
"Eswatini","SWZ","Account (% age 15+)","account.t.d",NA,2021
"Eswatini","SWZ","Account (% age 15+)","account.t.d",66.18,2022
"Eswatini","SWZ","Account, female (% age 15+)","account.t.d.1",27.41,2011
"Eswatini","SWZ","Account, female (% age 15+)","account.t.d.1",NA,2014
"Eswatini","SWZ","Account, female (% age 15+)","account.t.d.1",NA,2017
"Eswatini","SWZ","Account, female (% age 15+)","account.t.d.1",NA,2021
"Eswatini","SWZ","Account, female (% age 15+)","account.t.d.1",69.22,2022
"Eswatini","SWZ","Account, male (% age 15+)","account.t.d.2",29.74,2011
"Eswatini","SWZ","Account, male (% age 15+)","account.t.d.2",NA,2014
"Eswatini","SWZ","Account, male (% age 15+)","account.t.d.2",NA,2017
"Eswatini","SWZ","Account, male (% age 15+)","account.t.d.2",NA,2021
"Eswatini","SWZ","Account, male (% age 15+)","account.t.d.2",62.36,2022
"Eswatini","SWZ","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Eswatini","SWZ","Borrowed any money (% age 15+)","borrow.any",NA,2014
"Eswatini","SWZ","Borrowed any money (% age 15+)","borrow.any",NA,2017
"Eswatini","SWZ","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Eswatini","SWZ","Borrowed any money (% age 15+)","borrow.any",77.52,2022
"Eswatini","SWZ","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Eswatini","SWZ","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014
"Eswatini","SWZ","Made a digital payment (% age 15+)","g20.made.t.d",NA,2017
"Eswatini","SWZ","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Eswatini","SWZ","Made a digital payment (% age 15+)","g20.made.t.d",60.81,2022
"Eswatini","SWZ","Saved any money (% age 15+)","save.any",NA,2011
"Eswatini","SWZ","Saved any money (% age 15+)","save.any",NA,2014
"Eswatini","SWZ","Saved any money (% age 15+)","save.any",NA,2017
"Eswatini","SWZ","Saved any money (% age 15+)","save.any",NA,2021
"Eswatini","SWZ","Saved any money (% age 15+)","save.any",58.24,2022
"Ethiopia","ETH","Account (% age 15+)","account.t.d",NA,2011
"Ethiopia","ETH","Account (% age 15+)","account.t.d",21.79,2014
"Ethiopia","ETH","Account (% age 15+)","account.t.d",34.83,2017
"Ethiopia","ETH","Account (% age 15+)","account.t.d",NA,2021
"Ethiopia","ETH","Account (% age 15+)","account.t.d",46.48,2022
"Ethiopia","ETH","Account, female (% age 15+)","account.t.d.1",NA,2011
"Ethiopia","ETH","Account, female (% age 15+)","account.t.d.1",21,2014
"Ethiopia","ETH","Account, female (% age 15+)","account.t.d.1",29.08,2017
"Ethiopia","ETH","Account, female (% age 15+)","account.t.d.1",NA,2021
"Ethiopia","ETH","Account, female (% age 15+)","account.t.d.1",38.74,2022
"Ethiopia","ETH","Account, male (% age 15+)","account.t.d.2",NA,2011
"Ethiopia","ETH","Account, male (% age 15+)","account.t.d.2",22.62,2014
"Ethiopia","ETH","Account, male (% age 15+)","account.t.d.2",40.94,2017
"Ethiopia","ETH","Account, male (% age 15+)","account.t.d.2",NA,2021
"Ethiopia","ETH","Account, male (% age 15+)","account.t.d.2",54.68,2022
"Ethiopia","ETH","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Ethiopia","ETH","Borrowed any money (% age 15+)","borrow.any",43.52,2014
"Ethiopia","ETH","Borrowed any money (% age 15+)","borrow.any",41.22,2017
"Ethiopia","ETH","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Ethiopia","ETH","Borrowed any money (% age 15+)","borrow.any",38.9,2022
"Ethiopia","ETH","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Ethiopia","ETH","Made a digital payment (% age 15+)","g20.made.t.d",3.61,2014
"Ethiopia","ETH","Made a digital payment (% age 15+)","g20.made.t.d",6.93,2017
"Ethiopia","ETH","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Ethiopia","ETH","Made a digital payment (% age 15+)","g20.made.t.d",13.89,2022
"Ethiopia","ETH","Saved any money (% age 15+)","save.any",NA,2011
"Ethiopia","ETH","Saved any money (% age 15+)","save.any",48.11,2014
"Ethiopia","ETH","Saved any money (% age 15+)","save.any",62.18,2017
"Ethiopia","ETH","Saved any money (% age 15+)","save.any",NA,2021
"Ethiopia","ETH","Saved any money (% age 15+)","save.any",53.09,2022
"Finland","FIN","Account (% age 15+)","account.t.d",99.65,2011
"Finland","FIN","Account (% age 15+)","account.t.d",100,2014
"Finland","FIN","Account (% age 15+)","account.t.d",99.79,2017
"Finland","FIN","Account (% age 15+)","account.t.d",99.53,2021
"Finland","FIN","Account (% age 15+)","account.t.d",NA,2022
"Finland","FIN","Account, female (% age 15+)","account.t.d.1",99.82,2011
"Finland","FIN","Account, female (% age 15+)","account.t.d.1",100,2014
"Finland","FIN","Account, female (% age 15+)","account.t.d.1",99.59,2017
"Finland","FIN","Account, female (% age 15+)","account.t.d.1",99.08,2021
"Finland","FIN","Account, female (% age 15+)","account.t.d.1",NA,2022
"Finland","FIN","Account, male (% age 15+)","account.t.d.2",99.46,2011
"Finland","FIN","Account, male (% age 15+)","account.t.d.2",100,2014
"Finland","FIN","Account, male (% age 15+)","account.t.d.2",100,2017
"Finland","FIN","Account, male (% age 15+)","account.t.d.2",100,2021
"Finland","FIN","Account, male (% age 15+)","account.t.d.2",NA,2022
"Finland","FIN","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Finland","FIN","Borrowed any money (% age 15+)","borrow.any",68.23,2014
"Finland","FIN","Borrowed any money (% age 15+)","borrow.any",61.35,2017
"Finland","FIN","Borrowed any money (% age 15+)","borrow.any",60.46,2021
"Finland","FIN","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Finland","FIN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Finland","FIN","Made a digital payment (% age 15+)","g20.made.t.d",97.52,2014
"Finland","FIN","Made a digital payment (% age 15+)","g20.made.t.d",98.15,2017
"Finland","FIN","Made a digital payment (% age 15+)","g20.made.t.d",97.71,2021
"Finland","FIN","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Finland","FIN","Saved any money (% age 15+)","save.any",NA,2011
"Finland","FIN","Saved any money (% age 15+)","save.any",71.03,2014
"Finland","FIN","Saved any money (% age 15+)","save.any",72.33,2017
"Finland","FIN","Saved any money (% age 15+)","save.any",76.27,2021
"Finland","FIN","Saved any money (% age 15+)","save.any",NA,2022
"France","FRA","Account (% age 15+)","account.t.d",96.98,2011
"France","FRA","Account (% age 15+)","account.t.d",96.58,2014
"France","FRA","Account (% age 15+)","account.t.d",94,2017
"France","FRA","Account (% age 15+)","account.t.d",99.24,2021
"France","FRA","Account (% age 15+)","account.t.d",NA,2022
"France","FRA","Account, female (% age 15+)","account.t.d.1",96.57,2011
"France","FRA","Account, female (% age 15+)","account.t.d.1",95.47,2014
"France","FRA","Account, female (% age 15+)","account.t.d.1",91.29,2017
"France","FRA","Account, female (% age 15+)","account.t.d.1",100,2021
"France","FRA","Account, female (% age 15+)","account.t.d.1",NA,2022
"France","FRA","Account, male (% age 15+)","account.t.d.2",97.49,2011
"France","FRA","Account, male (% age 15+)","account.t.d.2",97.79,2014
"France","FRA","Account, male (% age 15+)","account.t.d.2",96.98,2017
"France","FRA","Account, male (% age 15+)","account.t.d.2",98.42,2021
"France","FRA","Account, male (% age 15+)","account.t.d.2",NA,2022
"France","FRA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"France","FRA","Borrowed any money (% age 15+)","borrow.any",51.11,2014
"France","FRA","Borrowed any money (% age 15+)","borrow.any",51.61,2017
"France","FRA","Borrowed any money (% age 15+)","borrow.any",52.58,2021
"France","FRA","Borrowed any money (% age 15+)","borrow.any",NA,2022
"France","FRA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"France","FRA","Made a digital payment (% age 15+)","g20.made.t.d",90.01,2014
"France","FRA","Made a digital payment (% age 15+)","g20.made.t.d",89.52,2017
"France","FRA","Made a digital payment (% age 15+)","g20.made.t.d",98.38,2021
"France","FRA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"France","FRA","Saved any money (% age 15+)","save.any",NA,2011
"France","FRA","Saved any money (% age 15+)","save.any",67.15,2014
"France","FRA","Saved any money (% age 15+)","save.any",63.31,2017
"France","FRA","Saved any money (% age 15+)","save.any",72.92,2021
"France","FRA","Saved any money (% age 15+)","save.any",NA,2022
"Gabon","GAB","Account (% age 15+)","account.t.d",18.95,2011
"Gabon","GAB","Account (% age 15+)","account.t.d",33.01,2014
"Gabon","GAB","Account (% age 15+)","account.t.d",58.6,2017
"Gabon","GAB","Account (% age 15+)","account.t.d",66.09,2021
"Gabon","GAB","Account (% age 15+)","account.t.d",NA,2022
"Gabon","GAB","Account, female (% age 15+)","account.t.d.1",17.17,2011
"Gabon","GAB","Account, female (% age 15+)","account.t.d.1",30.74,2014
"Gabon","GAB","Account, female (% age 15+)","account.t.d.1",53.7,2017
"Gabon","GAB","Account, female (% age 15+)","account.t.d.1",61.3,2021
"Gabon","GAB","Account, female (% age 15+)","account.t.d.1",NA,2022
"Gabon","GAB","Account, male (% age 15+)","account.t.d.2",20.76,2011
"Gabon","GAB","Account, male (% age 15+)","account.t.d.2",35.42,2014
"Gabon","GAB","Account, male (% age 15+)","account.t.d.2",63.8,2017
"Gabon","GAB","Account, male (% age 15+)","account.t.d.2",71.47,2021
"Gabon","GAB","Account, male (% age 15+)","account.t.d.2",NA,2022
"Gabon","GAB","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Gabon","GAB","Borrowed any money (% age 15+)","borrow.any",39.72,2014
"Gabon","GAB","Borrowed any money (% age 15+)","borrow.any",55.96,2017
"Gabon","GAB","Borrowed any money (% age 15+)","borrow.any",57.08,2021
"Gabon","GAB","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Gabon","GAB","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Gabon","GAB","Made a digital payment (% age 15+)","g20.made.t.d",17.26,2014
"Gabon","GAB","Made a digital payment (% age 15+)","g20.made.t.d",49.87,2017
"Gabon","GAB","Made a digital payment (% age 15+)","g20.made.t.d",62.34,2021
"Gabon","GAB","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Gabon","GAB","Saved any money (% age 15+)","save.any",NA,2011
"Gabon","GAB","Saved any money (% age 15+)","save.any",56.01,2014
"Gabon","GAB","Saved any money (% age 15+)","save.any",59.6,2017
"Gabon","GAB","Saved any money (% age 15+)","save.any",61.5,2021
"Gabon","GAB","Saved any money (% age 15+)","save.any",NA,2022
"Gambia, The","GMB","Account (% age 15+)","account.t.d",NA,2011
"Gambia, The","GMB","Account (% age 15+)","account.t.d",NA,2014
"Gambia, The","GMB","Account (% age 15+)","account.t.d",28.56,2017
"Gambia, The","GMB","Account (% age 15+)","account.t.d",NA,2021
"Gambia, The","GMB","Account (% age 15+)","account.t.d",33.01,2022
"Gambia, The","GMB","Account, female (% age 15+)","account.t.d.1",NA,2011
"Gambia, The","GMB","Account, female (% age 15+)","account.t.d.1",NA,2014
"Gambia, The","GMB","Account, female (% age 15+)","account.t.d.1",24.76,2017
"Gambia, The","GMB","Account, female (% age 15+)","account.t.d.1",NA,2021
"Gambia, The","GMB","Account, female (% age 15+)","account.t.d.1",28.07,2022
"Gambia, The","GMB","Account, male (% age 15+)","account.t.d.2",NA,2011
"Gambia, The","GMB","Account, male (% age 15+)","account.t.d.2",NA,2014
"Gambia, The","GMB","Account, male (% age 15+)","account.t.d.2",32.69,2017
"Gambia, The","GMB","Account, male (% age 15+)","account.t.d.2",NA,2021
"Gambia, The","GMB","Account, male (% age 15+)","account.t.d.2",38.38,2022
"Gambia, The","GMB","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Gambia, The","GMB","Borrowed any money (% age 15+)","borrow.any",NA,2014
"Gambia, The","GMB","Borrowed any money (% age 15+)","borrow.any",33.79,2017
"Gambia, The","GMB","Borrowed any money (% age 15+)","borrow.any",NA,2021
"Gambia, The","GMB","Borrowed any money (% age 15+)","borrow.any",54.2,2022
"Gambia, The","GMB","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Gambia, The","GMB","Made a digital payment (% age 15+)","g20.made.t.d",NA,2014
"Gambia, The","GMB","Made a digital payment (% age 15+)","g20.made.t.d",12.36,2017
"Gambia, The","GMB","Made a digital payment (% age 15+)","g20.made.t.d",NA,2021
"Gambia, The","GMB","Made a digital payment (% age 15+)","g20.made.t.d",16.17,2022
"Gambia, The","GMB","Saved any money (% age 15+)","save.any",NA,2011
"Gambia, The","GMB","Saved any money (% age 15+)","save.any",NA,2014
"Gambia, The","GMB","Saved any money (% age 15+)","save.any",45.81,2017
"Gambia, The","GMB","Saved any money (% age 15+)","save.any",NA,2021
"Gambia, The","GMB","Saved any money (% age 15+)","save.any",51.21,2022
"Georgia","GEO","Account (% age 15+)","account.t.d",32.98,2011
"Georgia","GEO","Account (% age 15+)","account.t.d",39.67,2014
"Georgia","GEO","Account (% age 15+)","account.t.d",61.23,2017
"Georgia","GEO","Account (% age 15+)","account.t.d",70.5,2021
"Georgia","GEO","Account (% age 15+)","account.t.d",NA,2022
"Georgia","GEO","Account, female (% age 15+)","account.t.d.1",34.92,2011
"Georgia","GEO","Account, female (% age 15+)","account.t.d.1",39.76,2014
"Georgia","GEO","Account, female (% age 15+)","account.t.d.1",63.61,2017
"Georgia","GEO","Account, female (% age 15+)","account.t.d.1",70.71,2021
"Georgia","GEO","Account, female (% age 15+)","account.t.d.1",NA,2022
"Georgia","GEO","Account, male (% age 15+)","account.t.d.2",30.65,2011
"Georgia","GEO","Account, male (% age 15+)","account.t.d.2",39.55,2014
"Georgia","GEO","Account, male (% age 15+)","account.t.d.2",58.49,2017
"Georgia","GEO","Account, male (% age 15+)","account.t.d.2",70.25,2021
"Georgia","GEO","Account, male (% age 15+)","account.t.d.2",NA,2022
"Georgia","GEO","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Georgia","GEO","Borrowed any money (% age 15+)","borrow.any",36.65,2014
"Georgia","GEO","Borrowed any money (% age 15+)","borrow.any",44.91,2017
"Georgia","GEO","Borrowed any money (% age 15+)","borrow.any",40.33,2021
"Georgia","GEO","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Georgia","GEO","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Georgia","GEO","Made a digital payment (% age 15+)","g20.made.t.d",13.37,2014
"Georgia","GEO","Made a digital payment (% age 15+)","g20.made.t.d",29.07,2017
"Georgia","GEO","Made a digital payment (% age 15+)","g20.made.t.d",46.18,2021
"Georgia","GEO","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Georgia","GEO","Saved any money (% age 15+)","save.any",NA,2011
"Georgia","GEO","Saved any money (% age 15+)","save.any",13.32,2014
"Georgia","GEO","Saved any money (% age 15+)","save.any",15,2017
"Georgia","GEO","Saved any money (% age 15+)","save.any",23.71,2021
"Georgia","GEO","Saved any money (% age 15+)","save.any",NA,2022
"Germany","DEU","Account (% age 15+)","account.t.d",98.13,2011
"Germany","DEU","Account (% age 15+)","account.t.d",98.76,2014
"Germany","DEU","Account (% age 15+)","account.t.d",99.14,2017
"Germany","DEU","Account (% age 15+)","account.t.d",99.98,2021
"Germany","DEU","Account (% age 15+)","account.t.d",NA,2022
"Germany","DEU","Account, female (% age 15+)","account.t.d.1",98.7,2011
"Germany","DEU","Account, female (% age 15+)","account.t.d.1",99.44,2014
"Germany","DEU","Account, female (% age 15+)","account.t.d.1",99.2,2017
"Germany","DEU","Account, female (% age 15+)","account.t.d.1",100,2021
"Germany","DEU","Account, female (% age 15+)","account.t.d.1",NA,2022
"Germany","DEU","Account, male (% age 15+)","account.t.d.2",97.54,2011
"Germany","DEU","Account, male (% age 15+)","account.t.d.2",98.05,2014
"Germany","DEU","Account, male (% age 15+)","account.t.d.2",99.08,2017
"Germany","DEU","Account, male (% age 15+)","account.t.d.2",99.95,2021
"Germany","DEU","Account, male (% age 15+)","account.t.d.2",NA,2022
"Germany","DEU","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Germany","DEU","Borrowed any money (% age 15+)","borrow.any",55.15,2014
"Germany","DEU","Borrowed any money (% age 15+)","borrow.any",64.07,2017
"Germany","DEU","Borrowed any money (% age 15+)","borrow.any",66.36,2021
"Germany","DEU","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Germany","DEU","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
"Germany","DEU","Made a digital payment (% age 15+)","g20.made.t.d",93.33,2014
"Germany","DEU","Made a digital payment (% age 15+)","g20.made.t.d",96.55,2017
"Germany","DEU","Made a digital payment (% age 15+)","g20.made.t.d",99.48,2021
"Germany","DEU","Made a digital payment (% age 15+)","g20.made.t.d",NA,2022
"Germany","DEU","Saved any money (% age 15+)","save.any",NA,2011
"Germany","DEU","Saved any money (% age 15+)","save.any",79.84,2014
"Germany","DEU","Saved any money (% age 15+)","save.any",75.72,2017
"Germany","DEU","Saved any money (% age 15+)","save.any",85.6,2021
"Germany","DEU","Saved any money (% age 15+)","save.any",NA,2022
"Ghana","GHA","Account (% age 15+)","account.t.d",29.43,2011
"Ghana","GHA","Account (% age 15+)","account.t.d",40.51,2014
"Ghana","GHA","Account (% age 15+)","account.t.d",57.72,2017
"Ghana","GHA","Account (% age 15+)","account.t.d",68.23,2021
"Ghana","GHA","Account (% age 15+)","account.t.d",NA,2022
"Ghana","GHA","Account, female (% age 15+)","account.t.d.1",27.09,2011
"Ghana","GHA","Account, female (% age 15+)","account.t.d.1",39.38,2014
"Ghana","GHA","Account, female (% age 15+)","account.t.d.1",53.72,2017
"Ghana","GHA","Account, female (% age 15+)","account.t.d.1",62.58,2021
"Ghana","GHA","Account, female (% age 15+)","account.t.d.1",NA,2022
"Ghana","GHA","Account, male (% age 15+)","account.t.d.2",31.85,2011
"Ghana","GHA","Account, male (% age 15+)","account.t.d.2",41.67,2014
"Ghana","GHA","Account, male (% age 15+)","account.t.d.2",61.79,2017
"Ghana","GHA","Account, male (% age 15+)","account.t.d.2",74.18,2021
"Ghana","GHA","Account, male (% age 15+)","account.t.d.2",NA,2022
"Ghana","GHA","Borrowed any money (% age 15+)","borrow.any",NA,2011
"Ghana","GHA","Borrowed any money (% age 15+)","borrow.any",36.66,2014
"Ghana","GHA","Borrowed any money (% age 15+)","borrow.any",40.27,2017
"Ghana","GHA","Borrowed any money (% age 15+)","borrow.any",52.21,2021
"Ghana","GHA","Borrowed any money (% age 15+)","borrow.any",NA,2022
"Ghana","GHA","Made a digital payment (% age 15+)","g20.made.t.d",NA,2011
